frame_id,angle,public,torque,speed,File
1.48e+18,0.013962634,1,,,1479425587208174418.jpg
1.48e+18,0.015707964,1,,,1479425587258108821.jpg
1.48e+18,0.019198623,0,,,1479425587308226829.jpg
1.48e+18,0.023476494,0,,,1479425587358203496.jpg
1.48e+18,0.032896223,0,,,1479425587408226696.jpg
1.48e+18,0.048711589,0,,,1479425587458281427.jpg
1.48e+18,0.067492545,0,,,1479425587508283210.jpg
1.48e+18,0.076301115,0,,,1479425587558231155.jpg
1.48e+18,0.076430704,1,,,1479425587608210821.jpg
1.48e+18,0.070826191,1,,,1479425587658249001.jpg
1.48e+18,0.066322513,1,,,1479425587708291861.jpg
1.48e+18,0.066322513,1,,,1479425587758234186.jpg
1.48e+18,0.071902583,0,,,1479425587808250893.jpg
1.48e+18,0.075049154,1,,,1479425587858060896.jpg
1.48e+18,0.075049154,1,,,1479425587908237723.jpg
1.48e+18,0.070372969,1,,,1479425587958242492.jpg
1.48e+18,0.062200614,1,,,1479425588008341786.jpg
1.48e+18,0.056417839,0,,,1479425588058283205.jpg
1.48e+18,0.055850536,1,,,1479425588108261777.jpg
1.48e+18,0.057595864,0,,,1479425588158325629.jpg
1.48e+18,0.061375956,0,,,1479425588208295879.jpg
1.48e+18,0.063990344,1,,,1479425588258314141.jpg
1.48e+18,0.064577185,1,,,1479425588308311383.jpg
1.48e+18,0.062831856,1,,,1479425588358325879.jpg
1.48e+18,0.061086524,0,,,1479425588408371198.jpg
1.48e+18,0.058219498,0,,,1479425588458379987.jpg
1.48e+18,0.055850536,0,,,1479425588508496795.jpg
1.48e+18,0.054738334,1,,,1479425588558429826.jpg
1.48e+18,0.054105207,0,,,1479425588608394882.jpg
1.48e+18,0.051258207,1,,,1479425588658367112.jpg
1.48e+18,0.043405131,0,,,1479425588708447918.jpg
1.48e+18,0.041887902,1,,,1479425588758449296.jpg
1.48e+18,0.041887902,1,,,1479425588808489476.jpg
1.48e+18,0.041887902,0,,,1479425588858404637.jpg
1.48e+18,0.043836012,0,,,1479425588908520442.jpg
1.48e+18,0.045378562,0,,,1479425588958468197.jpg
1.48e+18,0.049052962,0,,,1479425589008487149.jpg
1.48e+18,0.054444113,0,,,1479425589058446132.jpg
1.48e+18,0.061086524,0,,,1479425589108517689.jpg
1.48e+18,0.063856611,1,,,1479425589158380684.jpg
1.48e+18,0.068227103,1,,,1479425589208467413.jpg
1.48e+18,0.073607213,0,,,1479425589258474941.jpg
1.48e+18,0.076936173,0,,,1479425589308445202.jpg
1.48e+18,0.083296521,1,,,1479425589358411498.jpg
1.48e+18,0.092622891,0,,,1479425589408450187.jpg
1.48e+18,0.095993109,1,,,1479425589458616491.jpg
1.48e+18,0.099483766,0,,,1479425589508601928.jpg
1.48e+18,0.100459281,1,,,1479425589558423932.jpg
1.48e+18,0.102974422,1,,,1479425589608469441.jpg
1.48e+18,0.102974422,1,,,1479425589658507029.jpg
1.48e+18,0.104719758,1,,,1479425589708577236.jpg
1.48e+18,0.104719758,0,,,1479425589758620284.jpg
1.48e+18,0.102974422,0,,,1479425589808627669.jpg
1.48e+18,0.104719758,0,,,1479425589858603719.jpg
1.48e+18,0.104719758,0,,,1479425589908552303.jpg
1.48e+18,0.104719758,1,,,1479425589958578072.jpg
1.48e+18,0.104719758,0,,,1479425590008627245.jpg
1.48e+18,0.105633431,0,,,1479425590058609326.jpg
1.48e+18,0.106507181,0,,,1479425590108717337.jpg
1.48e+18,0.110858339,0,,,1479425590158627267.jpg
1.48e+18,0.113477003,1,,,1479425590208738842.jpg
1.48e+18,0.115191728,1,,,1479425590258695087.jpg
1.48e+18,0.115191728,1,,,1479425590308799651.jpg
1.48e+18,0.114304626,0,,,1479425590358761928.jpg
1.48e+18,0.11344486,1,,,1479425590408727074.jpg
1.48e+18,0.111701071,1,,,1479425590458736951.jpg
1.48e+18,0.10824107,1,,,1479425590508667958.jpg
1.48e+18,0.108210415,0,,,1479425590558709324.jpg
1.48e+18,0.106465086,0,,,1479425590608721942.jpg
1.48e+18,0.102132114,0,,,1479425590658740718.jpg
1.48e+18,0.094310883,1,,,1479425590708807262.jpg
1.48e+18,0.084781592,0,,,1479425590758771991.jpg
1.48e+18,0.073459753,1,,,1479425590808766184.jpg
1.48e+18,0.066433771,1,,,1479425590858817630.jpg
1.48e+18,0.062904325,1,,,1479425590908748184.jpg
1.48e+18,0.064577185,1,,,1479425590958798127.jpg
1.48e+18,0.064577185,0,,,1479425591008779450.jpg
1.48e+18,0.068851643,1,,,1479425591058775038.jpg
1.48e+18,0.071558498,1,,,1479425591108842271.jpg
1.48e+18,0.075049154,1,,,1479425591158774899.jpg
1.48e+18,0.075049154,0,,,1479425591208904205.jpg
1.48e+18,0.075049154,0,,,1479425591258800021.jpg
1.48e+18,0.075049154,1,,,1479425591308848993.jpg
1.48e+18,0.075049154,1,,,1479425591358850690.jpg
1.48e+18,0.075049154,0,,,1479425591408945257.jpg
1.48e+18,0.074318447,1,,,1479425591458842126.jpg
1.48e+18,0.071700378,0,,,1479425591508952841.jpg
1.48e+18,0.075049154,0,,,1479425591558912774.jpg
1.48e+18,0.073303826,1,,,1479425591608917716.jpg
1.48e+18,0.071558498,0,,,1479425591658969151.jpg
1.48e+18,0.071558498,0,,,1479425591708922465.jpg
1.48e+18,0.071558498,0,,,1479425591758924138.jpg
1.48e+18,0.071558498,0,,,1479425591808907132.jpg
1.48e+18,0.071558498,0,,,1479425591858944053.jpg
1.48e+18,0.071558498,0,,,1479425591909002259.jpg
1.48e+18,0.06981317,0,,,1479425591959056687.jpg
1.48e+18,0.06981317,0,,,1479425592009021126.jpg
1.48e+18,0.06981317,0,,,1479425592058990305.jpg
1.48e+18,0.06981317,0,,,1479425592109059723.jpg
1.48e+18,0.070449489,1,,,1479425592158960905.jpg
1.48e+18,0.07306404,1,,,1479425592209083300.jpg
1.48e+18,0.073303826,0,,,1479425592259146663.jpg
1.48e+18,0.073303826,0,,,1479425592309004478.jpg
1.48e+18,0.075049154,1,,,1479425592358987069.jpg
1.48e+18,0.073303826,0,,,1479425592409030336.jpg
1.48e+18,0.075049154,0,,,1479425592459090894.jpg
1.48e+18,0.075049154,0,,,1479425592509067541.jpg
1.48e+18,0.079713666,0,,,1479425592559074332.jpg
1.48e+18,0.085226163,1,,,1479425592609091218.jpg
1.48e+18,0.089583835,0,,,1479425592659099093.jpg
1.48e+18,0.092201975,1,,,1479425592709186784.jpg
1.48e+18,0.092502452,0,,,1479425592759026733.jpg
1.48e+18,0.092502452,0,,,1479425592809119100.jpg
1.48e+18,0.093597734,0,,,1479425592859120976.jpg
1.48e+18,0.100572954,1,,,1479425592909154809.jpg
1.48e+18,0.108070598,0,,,1479425592959111841.jpg
1.48e+18,0.11659973,1,,,1479425593009202739.jpg
1.48e+18,0.119206279,1,,,1479425593059192857.jpg
1.48e+18,0.122173049,1,,,1479425593109249603.jpg
1.48e+18,0.123918377,0,,,1479425593159139598.jpg
1.48e+18,0.122173049,0,,,1479425593209148024.jpg
1.48e+18,0.122173049,0,,,1479425593259198553.jpg
1.48e+18,0.122173049,1,,,1479425593309185610.jpg
1.48e+18,0.123918377,0,,,1479425593359184370.jpg
1.48e+18,0.125663713,0,,,1479425593409271692.jpg
1.48e+18,0.123918377,1,,,1479425593459215710.jpg
1.48e+18,0.123918377,1,,,1479425593509183385.jpg
1.48e+18,0.123918377,0,,,1479425593559218669.jpg
1.48e+18,0.128291571,0,,,1479425593609316327.jpg
1.48e+18,0.131326737,0,,,1479425593659213589.jpg
1.48e+18,0.137025726,1,,,1479425593709357376.jpg
1.48e+18,0.15009579,1,,,1479425593759336228.jpg
1.48e+18,0.170503758,1,,,1479425593809271315.jpg
1.48e+18,0.202235889,1,,,1479425593859256284.jpg
1.48e+18,0.231150707,0,,,1479425593909399957.jpg
1.48e+18,0.244747645,0,,,1479425593959296809.jpg
1.48e+18,0.246091425,1,,,1479425594009325899.jpg
1.48e+18,0.246091425,0,,,1479425594059364511.jpg
1.48e+18,0.250826305,1,,,1479425594109184250.jpg
1.48e+18,0.259394681,1,,,1479425594159177578.jpg
1.48e+18,0.2724778,1,,,1479425594209200376.jpg
1.48e+18,0.284161201,1,,,1479425594259257837.jpg
1.48e+18,0.298633974,1,,,1479425594309282554.jpg
1.48e+18,0.313468365,0,,,1479425594359375959.jpg
1.48e+18,0.325843309,0,,,1479425594409319608.jpg
1.48e+18,0.329867214,0,,,1479425594459412518.jpg
1.48e+18,0.327470844,0,,,1479425594509401930.jpg
1.48e+18,0.320807331,1,,,1479425594559542052.jpg
1.48e+18,0.319395244,1,,,1479425594609450581.jpg
1.48e+18,0.317338354,1,,,1479425594659406062.jpg
1.48e+18,0.311239833,1,,,1479425594709411193.jpg
1.48e+18,0.305432618,0,,,1479425594759397493.jpg
1.48e+18,0.304269737,1,,,1479425594809408815.jpg
1.48e+18,0.30137636,1,,,1479425594859454872.jpg
1.48e+18,0.291497014,0,,,1479425594909505326.jpg
1.48e+18,0.274159645,1,,,1479425594959420864.jpg
1.48e+18,0.245763267,0,,,1479425595009405974.jpg
1.48e+18,0.210904308,0,,,1479425595059471945.jpg
1.48e+18,0.177183588,0,,,1479425595109434409.jpg
1.48e+18,0.154358905,1,,,1479425595159495497.jpg
1.48e+18,0.14262391,0,,,1479425595209604787.jpg
1.48e+18,0.141603538,1,,,1479425595259527016.jpg
1.48e+18,0.14989493,1,,,1479425595309515639.jpg
1.48e+18,0.164280906,1,,,1479425595359541401.jpg
1.48e+18,0.165806279,1,,,1479425595409559898.jpg
1.48e+18,0.165806279,0,,,1479425595459607324.jpg
1.48e+18,0.162992121,0,,,1479425595509533702.jpg
1.48e+18,0.154940466,1,,,1479425595559627823.jpg
1.48e+18,0.144126527,0,,,1479425595609561710.jpg
1.48e+18,0.12651111,1,,,1479425595659641703.jpg
1.48e+18,0.105414756,0,,,1479425595709652091.jpg
1.48e+18,0.081047737,1,,,1479425595759576011.jpg
1.48e+18,0.054878531,0,,,1479425595809662588.jpg
1.48e+18,0.025439189,0,,,1479425595859605120.jpg
1.48e+18,0.004644203,1,,,1479425595909660777.jpg
1.48e+18,-0.009140772,1,,,1479425595959679060.jpg
1.48e+18,-0.019465559,0,,,1479425596009647377.jpg
1.48e+18,-0.02617994,1,,,1479425596059652910.jpg
1.48e+18,-0.027925268,1,,,1479425596109629854.jpg
1.48e+18,-0.027925268,1,,,1479425596159668320.jpg
1.48e+18,-0.02617994,0,,,1479425596209690956.jpg
1.48e+18,-0.02617994,0,,,1479425596259681807.jpg
1.48e+18,-0.027925268,0,,,1479425596309715426.jpg
1.48e+18,-0.027925268,0,,,1479425596359666548.jpg
1.48e+18,-0.027925268,0,,,1479425596409670222.jpg
1.48e+18,-0.027925268,0,,,1479425596459794616.jpg
1.48e+18,-0.027925268,0,,,1479425596509735109.jpg
1.48e+18,-0.029725973,1,,,1479425596559805736.jpg
1.48e+18,-0.034088736,1,,,1479425596609830179.jpg
1.48e+18,-0.040280764,0,,,1479425596659778709.jpg
1.48e+18,-0.051609186,0,,,1479425596709773943.jpg
1.48e+18,-0.066459972,1,,,1479425596759804169.jpg
1.48e+18,-0.081239154,0,,,1479425596809828622.jpg
1.48e+18,-0.090780878,0,,,1479425596859739422.jpg
1.48e+18,-0.09688174,0,,,1479425596909831972.jpg
1.48e+18,-0.097738437,1,,,1479425596959834066.jpg
1.48e+18,-0.097738437,0,,,1479425597009875830.jpg
1.48e+18,-0.097738437,0,,,1479425597059801756.jpg
1.48e+18,-0.097738437,0,,,1479425597109884518.jpg
1.48e+18,-0.101208536,1,,,1479425597159857154.jpg
1.48e+18,-0.103819112,0,,,1479425597209844096.jpg
1.48e+18,-0.108175435,1,,,1479425597259868793.jpg
1.48e+18,-0.114276107,1,,,1479425597309833972.jpg
1.48e+18,-0.12383935,0,,,1479425597359967567.jpg
1.48e+18,-0.137701802,0,,,1479425597410008844.jpg
1.48e+18,-0.155012894,1,,,1479425597459962214.jpg
1.48e+18,-0.174261426,0,,,1479425597509891812.jpg
1.48e+18,-0.18827893,0,,,1479425597559942773.jpg
1.48e+18,-0.198013208,0,,,1479425597609894868.jpg
1.48e+18,-0.200622966,1,,,1479425597659910513.jpg
1.48e+18,-0.20071286,0,,,1479425597710017397.jpg
1.48e+18,-0.202361487,0,,,1479425597759993341.jpg
1.48e+18,-0.204203516,0,,,1479425597809956882.jpg
1.48e+18,-0.207589702,0,,,1479425597860081005.jpg
1.48e+18,-0.211935619,1,,,1479425597909943386.jpg
1.48e+18,-0.219544344,0,,,1479425597960037340.jpg
1.48e+18,-0.228380787,0,,,1479425598010048530.jpg
1.48e+18,-0.243634983,1,,,1479425598059966649.jpg
1.48e+18,-0.262969252,0,,,1479425598110021077.jpg
1.48e+18,-0.283930301,1,,,1479425598160179103.jpg
1.48e+18,-0.304805385,1,,,1479425598210051875.jpg
1.48e+18,-0.325546124,0,,,1479425598260009073.jpg
1.48e+18,-0.3431483,1,,,1479425598310084542.jpg
1.48e+18,-0.358805995,1,,,1479425598360027550.jpg
1.48e+18,-0.372079743,0,,,1479425598410092600.jpg
1.48e+18,-0.376991123,1,,,1479425598460123271.jpg
1.48e+18,-0.37389658,0,,,1479425598510071155.jpg
1.48e+18,-0.357081376,1,,,1479425598560086997.jpg
1.48e+18,-0.328131132,0,,,1479425598610057007.jpg
1.48e+18,-0.291711082,1,,,1479425598660104326.jpg
1.48e+18,-0.254908976,1,,,1479425598710063959.jpg
1.48e+18,-0.223280828,1,,,1479425598760130937.jpg
1.48e+18,-0.201662205,0,,,1479425598810120752.jpg
1.48e+18,-0.187492358,0,,,1479425598860130067.jpg
1.48e+18,-0.176821882,1,,,1479425598910150961.jpg
1.48e+18,-0.171309948,0,,,1479425598960166390.jpg
1.48e+18,-0.172787592,1,,,1479425599010174766.jpg
1.48e+18,-0.174255555,1,,,1479425599060140139.jpg
1.48e+18,-0.179212355,1,,,1479425599110240180.jpg
1.48e+18,-0.189395297,1,,,1479425599160229988.jpg
1.48e+18,-0.204887995,0,,,1479425599210546937.jpg
1.48e+18,-0.222258302,1,,,1479425599260356242.jpg
1.48e+18,-0.237295698,1,,,1479425599310188964.jpg
1.48e+18,-0.253571598,1,,,1479425599360213313.jpg
1.48e+18,-0.266943352,1,,,1479425599410244770.jpg
1.48e+18,-0.276861817,1,,,1479425599460274819.jpg
1.48e+18,-0.279252678,1,,,1479425599510209068.jpg
1.48e+18,-0.279252678,0,,,1479425599560243330.jpg
1.48e+18,-0.279252678,0,,,1479425599610253158.jpg
1.48e+18,-0.283754602,1,,,1479425599660281242.jpg
1.48e+18,-0.292999072,1,,,1479425599710290164.jpg
1.48e+18,-0.306067172,1,,,1479425599760237132.jpg
1.48e+18,-0.319649944,1,,,1479425599810310571.jpg
1.48e+18,-0.338392213,1,,,1479425599860280877.jpg
1.48e+18,-0.361203626,1,,,1479425599910306229.jpg
1.48e+18,-0.389925676,1,,,1479425599960286267.jpg
1.48e+18,-0.417788084,1,,,1479425600010391413.jpg
1.48e+18,-0.433780076,1,,,1479425600060348552.jpg
1.48e+18,-0.435413562,1,,,1479425600110320497.jpg
1.48e+18,-0.42362583,0,,,1479425600160356803.jpg
1.48e+18,-0.402197851,0,,,1479425600210430573.jpg
1.48e+18,-0.373049749,0,,,1479425600260349958.jpg
1.48e+18,-0.339066257,0,,,1479425600310342925.jpg
1.48e+18,-0.308658853,0,,,1479425600360376723.jpg
1.48e+18,-0.281986,1,,,1479425600410392447.jpg
1.48e+18,-0.263181602,0,,,1479425600460389684.jpg
1.48e+18,-0.260054052,0,,,1479425600510535652.jpg
1.48e+18,-0.264334555,0,,,1479425600560398357.jpg
1.48e+18,-0.27347161,1,,,1479425600610476914.jpg
1.48e+18,-0.289535978,0,,,1479425600660419860.jpg
1.48e+18,-0.305449883,1,,,1479425600711129782.jpg
1.48e+18,-0.322657629,1,,,1479425600760481668.jpg
1.48e+18,-0.340073407,0,,,1479425600810473025.jpg
1.48e+18,-0.355739793,1,,,1479425600860451543.jpg
1.48e+18,-0.365135366,1,,,1479425600910541725.jpg
1.48e+18,-0.366519153,0,,,1479425600960473018.jpg
1.48e+18,-0.36233791,0,,,1479425601010537423.jpg
1.48e+18,-0.353620197,0,,,1479425601060555310.jpg
1.48e+18,-0.344554831,1,,,1479425601110638928.jpg
1.48e+18,-0.330308877,0,,,1479425601160540850.jpg
1.48e+18,-0.310799425,0,,,1479425601210593799.jpg
1.48e+18,-0.286121346,1,,,1479425601260533503.jpg
1.48e+18,-0.257590311,1,,,1479425601310619580.jpg
1.48e+18,-0.225706772,0,,,1479425601360531696.jpg
1.48e+18,-0.199561356,0,,,1479425601410558901.jpg
1.48e+18,-0.185592157,0,,,1479425601460602178.jpg
1.48e+18,-0.181514248,0,,,1479425601510593517.jpg
1.48e+18,-0.181514248,1,,,1479425601560696934.jpg
1.48e+18,-0.183259577,1,,,1479425601610593825.jpg
1.48e+18,-0.187884543,0,,,1479425601660673819.jpg
1.48e+18,-0.192238306,1,,,1479425601710660545.jpg
1.48e+18,-0.192615359,1,,,1479425601760656125.jpg
1.48e+18,-0.18801121,0,,,1479425601810688801.jpg
1.48e+18,-0.172564842,0,,,1479425601860619215.jpg
1.48e+18,-0.142577477,0,,,1479425601910693021.jpg
1.48e+18,-0.100146989,0,,,1479425601960798611.jpg
1.48e+18,-0.068957707,1,,,1479425602010714162.jpg
1.48e+18,-0.061086524,1,,,1479425602060762511.jpg
1.48e+18,-0.063033913,0,,,1479425602110736674.jpg
1.48e+18,-0.068446928,0,,,1479425602160754740.jpg
1.48e+18,-0.06981317,0,,,1479425602211198568.jpg
1.48e+18,-0.06981317,0,,,1479425602260837841.jpg
1.48e+18,-0.06981317,1,,,1479425602310787912.jpg
1.48e+18,-0.06981317,0,,,1479425602360779561.jpg
1.48e+18,-0.06616327,1,,,1479425602410792729.jpg
1.48e+18,-0.059040352,0,,,1479425602460747406.jpg
1.48e+18,-0.052213851,0,,,1479425602510771493.jpg
1.48e+18,-0.048869219,1,,,1479425602560815898.jpg
1.48e+18,-0.0486007,1,,,1479425602610837813.jpg
1.48e+18,-0.032385319,0,,,1479425602660836043.jpg
1.48e+18,0.003375589,1,,,1479425602710868548.jpg
1.48e+18,0.055456595,0,,,1479425602760862329.jpg
1.48e+18,0.098519942,1,,,1479425602810889832.jpg
1.48e+18,0.122596618,1,,,1479425602860892420.jpg
1.48e+18,0.132918868,0,,,1479425602910841124.jpg
1.48e+18,0.15061194,1,,,1479425602960856649.jpg
1.48e+18,0.178426148,0,,,1479425603010889980.jpg
1.48e+18,0.205577726,1,,,1479425603060854422.jpg
1.48e+18,0.232263641,0,,,1479425603110890751.jpg
1.48e+18,0.239110112,1,,,1479425603160948221.jpg
1.48e+18,0.224801384,1,,,1479425603210975568.jpg
1.48e+18,0.196031743,1,,,1479425603260891979.jpg
1.48e+18,0.170867807,1,,,1479425603310968858.jpg
1.48e+18,0.163226114,1,,,1479425603361020608.jpg
1.48e+18,0.176395723,1,,,1479425603410943305.jpg
1.48e+18,0.193805388,1,,,1479425603460915897.jpg
1.48e+18,0.214763505,0,,,1479425603511023534.jpg
1.48e+18,0.240026215,1,,,1479425603560980015.jpg
1.48e+18,0.268758862,0,,,1479425603610927815.jpg
1.48e+18,0.307143604,1,,,1479425603660996936.jpg
1.48e+18,0.353126538,0,,,1479425603711642822.jpg
1.48e+18,0.407351905,0,,,1479425603761011902.jpg
1.48e+18,0.450039174,1,,,1479425603810979202.jpg
1.48e+18,0.46335473,0,,,1479425603861043610.jpg
1.48e+18,0.453914541,1,,,1479425603911073071.jpg
1.48e+18,0.42111413,0,,,1479425603961010548.jpg
1.48e+18,0.379163693,1,,,1479425604011072619.jpg
1.48e+18,0.344192895,1,,,1479425604061020142.jpg
1.48e+18,0.324831135,0,,,1479425604111057165.jpg
1.48e+18,0.319395244,0,,,1479425604161076545.jpg
1.48e+18,0.327887757,0,,,1479425604211068962.jpg
1.48e+18,0.353600954,1,,,1479425604261068078.jpg
1.48e+18,0.386746133,1,,,1479425604311117787.jpg
1.48e+18,0.42330657,1,,,1479425604361071237.jpg
1.48e+18,0.448131955,1,,,1479425604411111716.jpg
1.48e+18,0.455530941,1,,,1479425604461147915.jpg
1.48e+18,0.453919039,0,,,1479425604511106804.jpg
1.48e+18,0.440323386,0,,,1479425604561135035.jpg
1.48e+18,0.426318179,1,,,1479425604611142294.jpg
1.48e+18,0.418145712,1,,,1479425604661133861.jpg
1.48e+18,0.418729908,0,,,1479425604711146484.jpg
1.48e+18,0.425557396,0,,,1479425604761149411.jpg
1.48e+18,0.435864452,1,,,1479425604811209050.jpg
1.48e+18,0.450664303,0,,,1479425604861134504.jpg
1.48e+18,0.47040215,0,,,1479425604911245709.jpg
1.48e+18,0.49041528,1,,,1479425604961183862.jpg
1.48e+18,0.508904322,0,,,1479425605011266685.jpg
1.48e+18,0.523899371,1,,,1479425605061264528.jpg
1.48e+18,0.536987344,0,,,1479425605111288723.jpg
1.48e+18,0.544130572,0,,,1479425605161233270.jpg
1.48e+18,0.546288073,1,,,1479425605211960461.jpg
1.48e+18,0.545633384,0,,,1479425605261307748.jpg
1.48e+18,0.538008635,0,,,1479425605311262352.jpg
1.48e+18,0.522159996,1,,,1479425605361337064.jpg
1.48e+18,0.503623021,1,,,1479425605411304880.jpg
1.48e+18,0.4898051,1,,,1479425605461338636.jpg
1.48e+18,0.49018615,0,,,1479425605511295200.jpg
1.48e+18,0.50703166,0,,,1479425605561434571.jpg
1.48e+18,0.53557804,0,,,1479425605611314079.jpg
1.48e+18,0.563870529,1,,,1479425605661387804.jpg
1.48e+18,0.582106164,1,,,1479425605711402821.jpg
1.48e+18,0.584101443,0,,,1479425605761355279.jpg
1.48e+18,0.575093391,1,,,1479425605811311389.jpg
1.48e+18,0.557975181,0,,,1479425605861391769.jpg
1.48e+18,0.542005046,0,,,1479425605911340731.jpg
1.48e+18,0.532325447,1,,,1479425605961435172.jpg
1.48e+18,0.530580103,0,,,1479425606011344276.jpg
1.48e+18,0.531129235,1,,,1479425606061428712.jpg
1.48e+18,0.537228464,1,,,1479425606111451882.jpg
1.48e+18,0.541052043,0,,,1479425606161409318.jpg
1.48e+18,0.539659955,0,,,1479425606211409070.jpg
1.48e+18,0.533554121,0,,,1479425606261421713.jpg
1.48e+18,0.529199758,1,,,1479425606311452533.jpg
1.48e+18,0.52883476,1,,,1479425606361442610.jpg
1.48e+18,0.531949957,0,,,1479425606411427770.jpg
1.48e+18,0.53979075,1,,,1479425606461440305.jpg
1.48e+18,0.545896483,0,,,1479425606511460714.jpg
1.48e+18,0.5497787,1,,,1479425606561465258.jpg
1.48e+18,0.551524043,1,,,1479425606611454684.jpg
1.48e+18,0.551524043,0,,,1479425606661494565.jpg
1.48e+18,0.551524043,0,,,1479425606711522599.jpg
1.48e+18,0.551524043,1,,,1479425606761514514.jpg
1.48e+18,0.551524043,0,,,1479425606811495943.jpg
1.48e+18,0.551524043,1,,,1479425606861560883.jpg
1.48e+18,0.551524043,0,,,1479425606911517738.jpg
1.48e+18,0.55501473,1,,,1479425606961603613.jpg
1.48e+18,0.556760013,0,,,1479425607011539637.jpg
1.48e+18,0.556760013,1,,,1479425607061542422.jpg
1.48e+18,0.555477133,0,,,1479425607111567877.jpg
1.48e+18,0.552853931,1,,,1479425607161696726.jpg
1.48e+18,0.545494126,0,,,1479425607211575994.jpg
1.48e+18,0.532862116,1,,,1479425607261725450.jpg
1.48e+18,0.515079395,0,,,1479425607311624705.jpg
1.48e+18,0.493760204,0,,,1479425607361668624.jpg
1.48e+18,0.470762743,0,,,1479425607411609421.jpg
1.48e+18,0.448091306,0,,,1479425607461696424.jpg
1.48e+18,0.424944378,0,,,1479425607511672329.jpg
1.48e+18,0.401037992,1,,,1479425607561696913.jpg
1.48e+18,0.37672548,0,,,1479425607611718674.jpg
1.48e+18,0.350866024,1,,,1479425607661816704.jpg
1.48e+18,0.330905575,0,,,1479425607711671935.jpg
1.48e+18,0.313160383,0,,,1479425607761761198.jpg
1.48e+18,0.301319227,1,,,1479425607811686938.jpg
1.48e+18,0.290839947,1,,,1479425607861725961.jpg
1.48e+18,0.279789565,0,,,1479425607911742660.jpg
1.48e+18,0.266441285,1,,,1479425607961699603.jpg
1.48e+18,0.255971975,1,,,1479425608011755606.jpg
1.48e+18,0.249300064,1,,,1479425608061745240.jpg
1.48e+18,0.246683178,1,,,1479425608111791007.jpg
1.48e+18,0.246091425,1,,,1479425608161818471.jpg
1.48e+18,0.244957392,0,,,1479425608211716301.jpg
1.48e+18,0.231105816,1,,,1479425608261756436.jpg
1.48e+18,0.207920175,0,,,1479425608311802693.jpg
1.48e+18,0.176332912,1,,,1479425608361761947.jpg
1.48e+18,0.145816982,0,,,1479425608411789909.jpg
1.48e+18,0.124971363,0,,,1479425608461786817.jpg
1.48e+18,0.116937056,0,,,1479425608511877549.jpg
1.48e+18,0.116937056,1,,,1479425608561858545.jpg
1.48e+18,0.116937056,1,,,1479425608611824050.jpg
1.48e+18,0.113030235,1,,,1479425608661872592.jpg
1.48e+18,0.102168119,1,,,1479425608711897189.jpg
1.48e+18,0.086494444,1,,,1479425608761859859.jpg
1.48e+18,0.065205973,1,,,1479425608811878377.jpg
1.48e+18,0.040797288,1,,,1479425608861915228.jpg
1.48e+18,0.017435209,0,,,1479425608911954887.jpg
1.48e+18,0.001259578,1,,,1479425608961866865.jpg
1.48e+18,-0.013586246,1,,,1479425609011981280.jpg
1.48e+18,-0.026492175,0,,,1479425609061927150.jpg
1.48e+18,-0.034180775,1,,,1479425609111921617.jpg
1.48e+18,-0.036791539,1,,,1479425609161944067.jpg
1.48e+18,-0.037391234,1,,,1479425609211947152.jpg
1.48e+18,-0.036651913,0,,,1479425609261940713.jpg
1.48e+18,-0.036651913,1,,,1479425609311931933.jpg
1.48e+18,-0.036765384,0,,,1479425609361956555.jpg
1.48e+18,-0.039378701,0,,,1479425609412020642.jpg
1.48e+18,-0.040142573,0,,,1479425609462023404.jpg
1.48e+18,-0.040142573,1,,,1479425609511958239.jpg
1.48e+18,-0.043721227,1,,,1479425609562045460.jpg
1.48e+18,-0.04712389,0,,,1479425609612068532.jpg
1.48e+18,-0.050691197,0,,,1479425609662044931.jpg
1.48e+18,-0.058538297,1,,,1479425609712057188.jpg
1.48e+18,-0.064701198,0,,,1479425609762034656.jpg
1.48e+18,-0.071558498,0,,,1479425609812078444.jpg
1.48e+18,-0.07679449,1,,,1479425609862044825.jpg
1.48e+18,-0.078539819,1,,,1479425609912041758.jpg
1.48e+18,-0.083812854,1,,,1479425609962120790.jpg
1.48e+18,-0.089915704,0,,,1479425610012125981.jpg
1.48e+18,-0.101278694,1,,,1479425610062056159.jpg
1.48e+18,-0.113474532,1,,,1479425610112101359.jpg
1.48e+18,-0.129206733,1,,,1479425610162222435.jpg
1.48e+18,-0.144857821,0,,,1479425610212106979.jpg
1.48e+18,-0.164030194,0,,,1479425610262101792.jpg
1.48e+18,-0.181467965,1,,,1479425610312122178.jpg
1.48e+18,-0.198909977,0,,,1479425610362131511.jpg
1.48e+18,-0.214586572,1,,,1479425610412208898.jpg
1.48e+18,-0.228527804,1,,,1479425610462149889.jpg
1.48e+18,-0.2372865,0,,,1479425610512191952.jpg
1.48e+18,-0.242556285,0,,,1479425610562195404.jpg
1.48e+18,-0.245170264,0,,,1479425610612197952.jpg
1.48e+18,-0.246091425,0,,,1479425610662184105.jpg
1.48e+18,-0.250386276,0,,,1479425610712167423.jpg
1.48e+18,-0.259846339,1,,,1479425610762225022.jpg
1.48e+18,-0.278762464,1,,,1479425610812191269.jpg
1.48e+18,-0.303164053,0,,,1479425610862219684.jpg
1.48e+18,-0.328560568,1,,,1479425610912289599.jpg
1.48e+18,-0.345271728,0,,,1479425610962231759.jpg
